,accuracy-at-0.01,accuracy-at-0.02,accuracy-at-0.05,accuracy-at-0.1,accuracy-at-0.2,accuracy-at-0.3,accuracy-at-0.4,accuracy-at-0.5,accuracy-at-0.6,accuracy-at-0.7,accuracy-at-0.8,accuracy-at-0.9,f1-at-0.01,f1-at-0.02,f1-at-0.05,f1-at-0.1,f1-at-0.2,f1-at-0.3,f1-at-0.4,f1-at-0.5,f1-at-0.6,f1-at-0.7,f1-at-0.8,f1-at-0.9,name,precision-at-0.01,precision-at-0.02,precision-at-0.05,precision-at-0.1,precision-at-0.2,precision-at-0.3,precision-at-0.4,precision-at-0.5,precision-at-0.6,precision-at-0.7,precision-at-0.8,precision-at-0.9,recall-at-0.01,recall-at-0.02,recall-at-0.05,recall-at-0.1,recall-at-0.2,recall-at-0.3,recall-at-0.4,recall-at-0.5,recall-at-0.6,recall-at-0.7,recall-at-0.8,recall-at-0.9,roc-auc-score,test_train_index,threshold-at-0.01,threshold-at-0.02,threshold-at-0.05,threshold-at-0.1,threshold-at-0.2,threshold-at-0.3,threshold-at-0.4,threshold-at-0.5,threshold-at-0.6,threshold-at-0.7,threshold-at-0.8,threshold-at-0.9
0,0.7844409230464494,0.784539962365059,0.7842428444092304,0.7840235430608808,0.7832948966453968,0.7826157698892174,0.782410617014955,0.7814697434881648,0.7805642411465923,0.779991227946066,0.7791635422119725,0.7785127124039672,0.0006559312584041192,0.0015735125389280446,0.0015713490686483126,0.0028741263309164542,0.0040963620403784255,0.005566162907349276,0.009148895045422331,0.009364076580187923,0.00976855546687949,0.011631602364456874,0.012339038820514445,0.013858704211156259,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.7142857142857143,0.8571428571428571,0.34285714285714286,0.3120567375886525,0.22340425531914893,0.2028301886792453,0.2513274336283186,0.20679886685552407,0.1804245283018868,0.18503538928210314,0.17256637168141592,0.17295597484276728,0.0003281162844111953,0.0007874790825868688,0.0007874790825868688,0.0014437116514092595,0.0020671325917905304,0.0028218000459362797,0.004659251238638974,0.0047904977524034515,0.005020179151491289,0.006004528004724874,0.006398267546018309,0.007218558257046297,0.9310146712502878,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7780095864085366,0.7779123763375732,0.7777628223822449,0.7773665044006252,0.7766486454150496,0.7758859202428756,0.7752503159327306,0.7744277691784254,0.7734257576777261,0.772423746177027,0.7714292123740942,0.7704272008733951,0.0,0.0,0.0006724949562878278,0.0011406716543093907,0.002404729300958552,0.0034580216126350793,0.005031779661016949,0.005800540504910685,0.005775036093975588,0.005749754982032017,0.005724880460592656,0.005700035625222658,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.0,0.0,0.15151515151515152,0.12781954887218044,0.1348314606741573,0.12967581047381546,0.14232209737827714,0.1317365269461078,0.10972568578553615,0.09401709401709402,0.0823199251637044,0.07315045719035744,0.0,0.0,0.0003369953494641774,0.0005728920940891016,0.0012131832580710386,0.0017523758172137225,0.002561164655927748,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.9036732141059589,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.8181655680929505,0.8180687446467806,0.8180017130302014,0.8175324917141474,0.8168472796335605,0.8159684206606338,0.8151416973894909,0.8143373179905411,0.8134733549324098,0.8125349123003016,0.8119912114102708,0.8111868320113209,8.1913499344692e-05,8.186990871505179e-05,0.0013894564773191662,0.001548681582915597,0.0032426735843703127,0.003870187462205201,0.0048115477145148355,0.005822764616734466,0.006505871152015234,0.006787151763870255,0.009184754876947835,0.010151887860684864,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.07692307692307693,0.038461538461538464,0.2537313432835821,0.1417910447761194,0.14925373134328357,0.11940298507462686,0.11173184357541899,0.10879284649776454,0.10186335403726708,0.09158679446219382,0.10893854748603352,0.1076158940397351,4.0978568208826785e-05,4.0978568208826785e-05,0.0006966356595500553,0.0007785927959677089,0.0016391427283530713,0.0019669712740236858,0.002458714092529607,0.0029914354792443553,0.0033602425931237964,0.0035241568659591035,0.0047944924804327336,0.005327213867147482,0.9119644053074007,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.7251878284722475,0.7250907281311826,0.7249572151622182,0.7245202636274259,0.7236160167012586,0.7227603199456238,0.7219531733605214,0.7209578948646057,0.7199565475973735,0.7189552003301412,0.7180995035745064,0.7174258699583682,0.0,0.0,0.000617433681007299,0.0008364332724351214,0.0011843144135450477,0.0017045082056773237,0.0023951574271654395,0.0023866348448687348,0.0023781212841854932,0.0023696682464454974,0.0028764623805946116,0.004021390374331551,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.0,0.0,0.17073170731707318,0.11585365853658537,0.08206686930091185,0.07894736842105263,0.0834597875569044,0.06682867557715674,0.05566801619433198,0.047701647875108416,0.05083459787556904,0.0633850303438975,0.0,0.0,0.0003092760730775178,0.0004197318134623456,0.0005964609980780701,0.0008615547750016569,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0014801069211566925,0.0020765679192347626,0.9311634799954971,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.7765042979942693,0.7764067171130252,0.7762470393073532,0.7757680058903368,0.7750139718079964,0.7740470339847596,0.7733018708916232,0.7722994491115704,0.7713325112883338,0.7703478314866891,0.7693897646526564,0.7688486343112121,0.0,0.0,0.0006339395380165616,0.0007116030836133623,0.0018104534005037782,0.0019591708788840563,0.003042952444115008,0.0030295968305756233,0.0031710429637650333,0.0032342522716771907,0.0033737156877779485,0.005344123372905294,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.0,0.0,0.14285714285714285,0.08035714285714286,0.10222222222222223,0.07396449704142012,0.08666666666666667,0.06927175843694494,0.060650887573964495,0.053231939163498096,0.048834628190899,0.06903353057199212,0.0,0.0,0.00031767462176865343,0.0003573839494897351,0.0009133145375848787,0.000992733193027042,0.0015486637811221856,0.0015486637811221856,0.001628082436564349,0.0016677917642854306,0.001747210419727594,0.0027796529404757178,0.6325869244187288,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.7775023595923387,0.7774070225281483,0.7771400787484151,0.7766443260146247,0.7760437025102249,0.7753858767673109,0.7745373768960159,0.7735363377220162,0.7729929164561307,0.772220686236188,0.7714484560162455,0.7706762257963028,0.0,0.0,0.00017108639863130882,0.00017070672584499827,0.001954369715766665,0.0034684036883512394,0.004126837074156736,0.004108670132483649,0.0060942522018616685,0.007065081871831103,0.008027475483096786,0.008981542518127885,KNeighborsClassifier-n_neighbors10-n_jobs-1,0.0,0.0,0.038461538461538464,0.019230769230769232,0.11004784688995216,0.1305732484076433,0.11694510739856802,0.09351145038167939,0.11605723370429252,0.11580381471389646,0.11561382598331346,0.11546610169491525,0.0,0.0,8.573388203017832e-05,8.573388203017832e-05,0.0009859396433470507,0.0017575445816186558,0.002100480109739369,0.002100480109739369,0.003129286694101509,0.003643689986282579,0.004158093278463649,0.004672496570644719,0.6004761332883346,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.7844409230464494,0.784539962365059,0.7842428444092304,0.7840235430608808,0.7832948966453968,0.7826157698892174,0.782410617014955,0.7814697434881648,0.7805642411465923,0.779991227946066,0.7791635422119725,0.7785127124039672,0.0006559312584041192,0.0015735125389280446,0.0015713490686483126,0.0028741263309164542,0.0040963620403784255,0.005566162907349276,0.009148895045422331,0.009364076580187923,0.00976855546687949,0.011631602364456874,0.012339038820514445,0.013858704211156259,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.7142857142857143,0.8571428571428571,0.34285714285714286,0.3120567375886525,0.22340425531914893,0.2028301886792453,0.2513274336283186,0.20679886685552407,0.1804245283018868,0.18503538928210314,0.17256637168141592,0.17295597484276728,0.0003281162844111953,0.0007874790825868688,0.0007874790825868688,0.0014437116514092595,0.0020671325917905304,0.0028218000459362797,0.004659251238638974,0.0047904977524034515,0.005020179151491289,0.006004528004724874,0.006398267546018309,0.007218558257046297,0.8124718934413317,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,0.92,0.88,0.84
7,0.7780095864085366,0.7779123763375732,0.7777628223822449,0.7773665044006252,0.7766486454150496,0.7758859202428756,0.7752503159327306,0.7744277691784254,0.7734257576777261,0.772423746177027,0.7714292123740942,0.7704272008733951,0.0,0.0,0.0006724949562878278,0.0011406716543093907,0.002404729300958552,0.0034580216126350793,0.005031779661016949,0.005800540504910685,0.005775036093975588,0.005749754982032017,0.005724880460592656,0.005700035625222658,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.0,0.0,0.15151515151515152,0.12781954887218044,0.1348314606741573,0.12967581047381546,0.14232209737827714,0.1317365269461078,0.10972568578553615,0.09401709401709402,0.0823199251637044,0.07315045719035744,0.0,0.0,0.0003369953494641774,0.0005728920940891016,0.0012131832580710386,0.0017523758172137225,0.002561164655927748,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.7995753775365633,2,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.96,0.96,0.96,0.92,0.88
8,0.8181655680929505,0.8180687446467806,0.8180017130302014,0.8175324917141474,0.8168472796335605,0.8159684206606338,0.8151416973894909,0.8143373179905411,0.8134733549324098,0.8125349123003016,0.8119912114102708,0.8111868320113209,8.1913499344692e-05,8.186990871505179e-05,0.0013894564773191662,0.001548681582915597,0.0032426735843703127,0.003870187462205201,0.0048115477145148355,0.005822764616734466,0.006505871152015234,0.006787151763870255,0.009184754876947835,0.010151887860684864,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.07692307692307693,0.038461538461538464,0.2537313432835821,0.1417910447761194,0.14925373134328357,0.11940298507462686,0.11173184357541899,0.10879284649776454,0.10186335403726708,0.09158679446219382,0.10893854748603352,0.1076158940397351,4.0978568208826785e-05,4.0978568208826785e-05,0.0006966356595500553,0.0007785927959677089,0.0016391427283530713,0.0019669712740236858,0.002458714092529607,0.0029914354792443553,0.0033602425931237964,0.0035241568659591035,0.0047944924804327336,0.005327213867147482,0.7781341770753213,3,1.0,1.0,1.0,1.0,1.0,0.94,0.76,0.72,0.68,0.66,0.64,0.62
9,0.7251878284722475,0.7250907281311826,0.7249572151622182,0.7245202636274259,0.7236160167012586,0.7227603199456238,0.7219531733605214,0.7209578948646057,0.7199565475973735,0.7189552003301412,0.7180995035745064,0.7174258699583682,0.0,0.0,0.000617433681007299,0.0008364332724351214,0.0011843144135450477,0.0017045082056773237,0.0023951574271654395,0.0023866348448687348,0.0023781212841854932,0.0023696682464454974,0.0028764623805946116,0.004021390374331551,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.0,0.0,0.17073170731707318,0.11585365853658537,0.08206686930091185,0.07894736842105263,0.0834597875569044,0.06682867557715674,0.05566801619433198,0.047701647875108416,0.05083459787556904,0.0633850303438975,0.0,0.0,0.0003092760730775178,0.0004197318134623456,0.0005964609980780701,0.0008615547750016569,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0014801069211566925,0.0020765679192347626,0.8074968104099246,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98
10,0.7765042979942693,0.7764067171130252,0.7762470393073532,0.7757680058903368,0.7750139718079964,0.7740470339847596,0.7733018708916232,0.7722994491115704,0.7713325112883338,0.7703478314866891,0.7693897646526564,0.7688486343112121,0.0,0.0,0.0006339395380165616,0.0007116030836133623,0.0018104534005037782,0.0019591708788840563,0.003042952444115008,0.0030295968305756233,0.0031710429637650333,0.0032342522716771907,0.0033737156877779485,0.005344123372905294,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.0,0.0,0.14285714285714285,0.08035714285714286,0.10222222222222223,0.07396449704142012,0.08666666666666667,0.06927175843694494,0.060650887573964495,0.053231939163498096,0.048834628190899,0.06903353057199212,0.0,0.0,0.00031767462176865343,0.0003573839494897351,0.0009133145375848787,0.000992733193027042,0.0015486637811221856,0.0015486637811221856,0.001628082436564349,0.0016677917642854306,0.001747210419727594,0.0027796529404757178,0.6150468280221312,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.82,0.82,0.8
11,0.7775023595923387,0.7774070225281483,0.7771400787484151,0.7766443260146247,0.7760437025102249,0.7753858767673109,0.7745373768960159,0.7735363377220162,0.7729929164561307,0.772220686236188,0.7714484560162455,0.7706762257963028,0.0,0.0,0.00017108639863130882,0.00017070672584499827,0.001954369715766665,0.0034684036883512394,0.004126837074156736,0.004108670132483649,0.0060942522018616685,0.007065081871831103,0.008027475483096786,0.008981542518127885,KNeighborsClassifier-n_neighbors50-n_jobs-1,0.0,0.0,0.038461538461538464,0.019230769230769232,0.11004784688995216,0.1305732484076433,0.11694510739856802,0.09351145038167939,0.11605723370429252,0.11580381471389646,0.11561382598331346,0.11546610169491525,0.0,0.0,8.573388203017832e-05,8.573388203017832e-05,0.0009859396433470507,0.0017575445816186558,0.002100480109739369,0.002100480109739369,0.003129286694101509,0.003643689986282579,0.004158093278463649,0.004672496570644719,0.5907716789067778,6,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.82,0.8,0.72,0.68,0.68
12,0.7844409230464494,0.784539962365059,0.7842428444092304,0.7840235430608808,0.7832948966453968,0.7826157698892174,0.782410617014955,0.7814697434881648,0.7805642411465923,0.779991227946066,0.7791635422119725,0.7785127124039672,0.0006559312584041192,0.0015735125389280446,0.0015713490686483126,0.0028741263309164542,0.0040963620403784255,0.005566162907349276,0.009148895045422331,0.009364076580187923,0.00976855546687949,0.011631602364456874,0.012339038820514445,0.013858704211156259,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.7142857142857143,0.8571428571428571,0.34285714285714286,0.3120567375886525,0.22340425531914893,0.2028301886792453,0.2513274336283186,0.20679886685552407,0.1804245283018868,0.18503538928210314,0.17256637168141592,0.17295597484276728,0.0003281162844111953,0.0007874790825868688,0.0007874790825868688,0.0014437116514092595,0.0020671325917905304,0.0028218000459362797,0.004659251238638974,0.0047904977524034515,0.005020179151491289,0.006004528004724874,0.006398267546018309,0.007218558257046297,0.762123551595208,1,1.0,1.0,1.0,1.0,1.0,1.0,0.93,0.85,0.74,0.72,0.67,0.65
13,0.7780095864085366,0.7779123763375732,0.7777628223822449,0.7773665044006252,0.7766486454150496,0.7758859202428756,0.7752503159327306,0.7744277691784254,0.7734257576777261,0.772423746177027,0.7714292123740942,0.7704272008733951,0.0,0.0,0.0006724949562878278,0.0011406716543093907,0.002404729300958552,0.0034580216126350793,0.005031779661016949,0.005800540504910685,0.005775036093975588,0.005749754982032017,0.005724880460592656,0.005700035625222658,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.0,0.0,0.15151515151515152,0.12781954887218044,0.1348314606741573,0.12967581047381546,0.14232209737827714,0.1317365269461078,0.10972568578553615,0.09401709401709402,0.0823199251637044,0.07315045719035744,0.0,0.0,0.0003369953494641774,0.0005728920940891016,0.0012131832580710386,0.0017523758172137225,0.002561164655927748,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.7568412714803023,2,1.0,1.0,1.0,1.0,0.98,0.96,0.86,0.82,0.8,0.79,0.73,0.72
14,0.8181655680929505,0.8180687446467806,0.8180017130302014,0.8175324917141474,0.8168472796335605,0.8159684206606338,0.8151416973894909,0.8143373179905411,0.8134733549324098,0.8125349123003016,0.8119912114102708,0.8111868320113209,8.1913499344692e-05,8.186990871505179e-05,0.0013894564773191662,0.001548681582915597,0.0032426735843703127,0.003870187462205201,0.0048115477145148355,0.005822764616734466,0.006505871152015234,0.006787151763870255,0.009184754876947835,0.010151887860684864,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.07692307692307693,0.038461538461538464,0.2537313432835821,0.1417910447761194,0.14925373134328357,0.11940298507462686,0.11173184357541899,0.10879284649776454,0.10186335403726708,0.09158679446219382,0.10893854748603352,0.1076158940397351,4.0978568208826785e-05,4.0978568208826785e-05,0.0006966356595500553,0.0007785927959677089,0.0016391427283530713,0.0019669712740236858,0.002458714092529607,0.0029914354792443553,0.0033602425931237964,0.0035241568659591035,0.0047944924804327336,0.005327213867147482,0.7289956818140901,3,1.0,1.0,1.0,1.0,0.96,0.67,0.64,0.62,0.56,0.54,0.53,0.52
15,0.7251878284722475,0.7250907281311826,0.7249572151622182,0.7245202636274259,0.7236160167012586,0.7227603199456238,0.7219531733605214,0.7209578948646057,0.7199565475973735,0.7189552003301412,0.7180995035745064,0.7174258699583682,0.0,0.0,0.000617433681007299,0.0008364332724351214,0.0011843144135450477,0.0017045082056773237,0.0023951574271654395,0.0023866348448687348,0.0023781212841854932,0.0023696682464454974,0.0028764623805946116,0.004021390374331551,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.0,0.0,0.17073170731707318,0.11585365853658537,0.08206686930091185,0.07894736842105263,0.0834597875569044,0.06682867557715674,0.05566801619433198,0.047701647875108416,0.05083459787556904,0.0633850303438975,0.0,0.0,0.0003092760730775178,0.0004197318134623456,0.0005964609980780701,0.0008615547750016569,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0014801069211566925,0.0020765679192347626,0.7621034618101887,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98,0.86
16,0.7765042979942693,0.7764067171130252,0.7762470393073532,0.7757680058903368,0.7750139718079964,0.7740470339847596,0.7733018708916232,0.7722994491115704,0.7713325112883338,0.7703478314866891,0.7693897646526564,0.7688486343112121,0.0,0.0,0.0006339395380165616,0.0007116030836133623,0.0018104534005037782,0.0019591708788840563,0.003042952444115008,0.0030295968305756233,0.0031710429637650333,0.0032342522716771907,0.0033737156877779485,0.005344123372905294,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.0,0.0,0.14285714285714285,0.08035714285714286,0.10222222222222223,0.07396449704142012,0.08666666666666667,0.06927175843694494,0.060650887573964495,0.053231939163498096,0.048834628190899,0.06903353057199212,0.0,0.0,0.00031767462176865343,0.0003573839494897351,0.0009133145375848787,0.000992733193027042,0.0015486637811221856,0.0015486637811221856,0.001628082436564349,0.0016677917642854306,0.001747210419727594,0.0027796529404757178,0.5968417874932339,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.74,0.7,0.67,0.65
17,0.7775023595923387,0.7774070225281483,0.7771400787484151,0.7766443260146247,0.7760437025102249,0.7753858767673109,0.7745373768960159,0.7735363377220162,0.7729929164561307,0.772220686236188,0.7714484560162455,0.7706762257963028,0.0,0.0,0.00017108639863130882,0.00017070672584499827,0.001954369715766665,0.0034684036883512394,0.004126837074156736,0.004108670132483649,0.0060942522018616685,0.007065081871831103,0.008027475483096786,0.008981542518127885,KNeighborsClassifier-n_neighbors100-n_jobs-1,0.0,0.0,0.038461538461538464,0.019230769230769232,0.11004784688995216,0.1305732484076433,0.11694510739856802,0.09351145038167939,0.11605723370429252,0.11580381471389646,0.11561382598331346,0.11546610169491525,0.0,0.0,8.573388203017832e-05,8.573388203017832e-05,0.0009859396433470507,0.0017575445816186558,0.002100480109739369,0.002100480109739369,0.003129286694101509,0.003643689986282579,0.004158093278463649,0.004672496570644719,0.5763361157705909,6,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.62,0.62,0.62,0.58,0.56
18,0.7844409230464494,0.784539962365059,0.7842428444092304,0.7840235430608808,0.7832948966453968,0.7826157698892174,0.782410617014955,0.7814697434881648,0.7805642411465923,0.779991227946066,0.7791635422119725,0.7785127124039672,0.0006559312584041192,0.0015735125389280446,0.0015713490686483126,0.0028741263309164542,0.0040963620403784255,0.005566162907349276,0.009148895045422331,0.009364076580187923,0.00976855546687949,0.011631602364456874,0.012339038820514445,0.013858704211156259,DecisionTreeClassifier-max_depthNone,0.7142857142857143,0.8571428571428571,0.34285714285714286,0.3120567375886525,0.22340425531914893,0.2028301886792453,0.2513274336283186,0.20679886685552407,0.1804245283018868,0.18503538928210314,0.17256637168141592,0.17295597484276728,0.0003281162844111953,0.0007874790825868688,0.0007874790825868688,0.0014437116514092595,0.0020671325917905304,0.0028218000459362797,0.004659251238638974,0.0047904977524034515,0.005020179151491289,0.006004528004724874,0.006398267546018309,0.007218558257046297,0.989805143317644,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.7780095864085366,0.7779123763375732,0.7777628223822449,0.7773665044006252,0.7766486454150496,0.7758859202428756,0.7752503159327306,0.7744277691784254,0.7734257576777261,0.772423746177027,0.7714292123740942,0.7704272008733951,0.0,0.0,0.0006724949562878278,0.0011406716543093907,0.002404729300958552,0.0034580216126350793,0.005031779661016949,0.005800540504910685,0.005775036093975588,0.005749754982032017,0.005724880460592656,0.005700035625222658,DecisionTreeClassifier-max_depthNone,0.0,0.0,0.15151515151515152,0.12781954887218044,0.1348314606741573,0.12967581047381546,0.14232209737827714,0.1317365269461078,0.10972568578553615,0.09401709401709402,0.0823199251637044,0.07315045719035744,0.0,0.0,0.0003369953494641774,0.0005728920940891016,0.0012131832580710386,0.0017523758172137225,0.002561164655927748,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.002965559075284761,0.9654875214599375,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.8181655680929505,0.8180687446467806,0.8180017130302014,0.8175324917141474,0.8168472796335605,0.8159684206606338,0.8151416973894909,0.8143373179905411,0.8134733549324098,0.8125349123003016,0.8119912114102708,0.8111868320113209,8.1913499344692e-05,8.186990871505179e-05,0.0013894564773191662,0.001548681582915597,0.0032426735843703127,0.003870187462205201,0.0048115477145148355,0.005822764616734466,0.006505871152015234,0.006787151763870255,0.009184754876947835,0.010151887860684864,DecisionTreeClassifier-max_depthNone,0.07692307692307693,0.038461538461538464,0.2537313432835821,0.1417910447761194,0.14925373134328357,0.11940298507462686,0.11173184357541899,0.10879284649776454,0.10186335403726708,0.09158679446219382,0.10893854748603352,0.1076158940397351,4.0978568208826785e-05,4.0978568208826785e-05,0.0006966356595500553,0.0007785927959677089,0.0016391427283530713,0.0019669712740236858,0.002458714092529607,0.0029914354792443553,0.0033602425931237964,0.0035241568659591035,0.0047944924804327336,0.005327213867147482,0.9763498170167912,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.7251878284722475,0.7250907281311826,0.7249572151622182,0.7245202636274259,0.7236160167012586,0.7227603199456238,0.7219531733605214,0.7209578948646057,0.7199565475973735,0.7189552003301412,0.7180995035745064,0.7174258699583682,0.0,0.0,0.000617433681007299,0.0008364332724351214,0.0011843144135450477,0.0017045082056773237,0.0023951574271654395,0.0023866348448687348,0.0023781212841854932,0.0023696682464454974,0.0028764623805946116,0.004021390374331551,DecisionTreeClassifier-max_depthNone,0.0,0.0,0.17073170731707318,0.11585365853658537,0.08206686930091185,0.07894736842105263,0.0834597875569044,0.06682867557715674,0.05566801619433198,0.047701647875108416,0.05083459787556904,0.0633850303438975,0.0,0.0,0.0003092760730775178,0.0004197318134623456,0.0005964609980780701,0.0008615547750016569,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0012150131442331057,0.0014801069211566925,0.0020765679192347626,0.9961224645935461,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.7765042979942693,0.7764067171130252,0.7762470393073532,0.7757680058903368,0.7750139718079964,0.7740470339847596,0.7733018708916232,0.7722994491115704,0.7713325112883338,0.7703478314866891,0.7693897646526564,0.7688486343112121,0.0,0.0,0.0006339395380165616,0.0007116030836133623,0.0018104534005037782,0.0019591708788840563,0.003042952444115008,0.0030295968305756233,0.0031710429637650333,0.0032342522716771907,0.0033737156877779485,0.005344123372905294,DecisionTreeClassifier-max_depthNone,0.0,0.0,0.14285714285714285,0.08035714285714286,0.10222222222222223,0.07396449704142012,0.08666666666666667,0.06927175843694494,0.060650887573964495,0.053231939163498096,0.048834628190899,0.06903353057199212,0.0,0.0,0.00031767462176865343,0.0003573839494897351,0.0009133145375848787,0.000992733193027042,0.0015486637811221856,0.0015486637811221856,0.001628082436564349,0.0016677917642854306,0.001747210419727594,0.0027796529404757178,0.6549996958388148,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.7775023595923387,0.7774070225281483,0.7771400787484151,0.7766443260146247,0.7760437025102249,0.7753858767673109,0.7745373768960159,0.7735363377220162,0.7729929164561307,0.772220686236188,0.7714484560162455,0.7706762257963028,0.0,0.0,0.00017108639863130882,0.00017070672584499827,0.001954369715766665,0.0034684036883512394,0.004126837074156736,0.004108670132483649,0.0060942522018616685,0.007065081871831103,0.008027475483096786,0.008981542518127885,DecisionTreeClassifier-max_depthNone,0.0,0.0,0.038461538461538464,0.019230769230769232,0.11004784688995216,0.1305732484076433,0.11694510739856802,0.09351145038167939,0.11605723370429252,0.11580381471389646,0.11561382598331346,0.11546610169491525,0.0,0.0,8.573388203017832e-05,8.573388203017832e-05,0.0009859396433470507,0.0017575445816186558,0.002100480109739369,0.002100480109739369,0.003129286694101509,0.003643689986282579,0.004158093278463649,0.004672496570644719,0.6206790701056537,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
